,chr,start,end,20M_mix_Bmap_CLBGA_0_rep1,20M_mix_Bmap_CLBGA_100_rep1,20M_mix_Bmap_CLBGA_25_rep1,20M_mix_Bmap_CLBGA_10_rep1,20M_mix_Bmap_CLBGA_50_rep1
50998,8,25907818,25907905,0.0,0.04,0.0067,0.0,0.0267
50999,8,26047830,26047884,0.2361,0.0182,0.1388,0.1833,0.1103
51000,8,26047885,26047942,0.0926,0.0181,0.0836,0.0955,0.0418
51001,8,26240408,26240445,0.0,0.0,0.0124,0.0143,0.011
51002,8,26240981,26241041,0.0,0.0,0.0,0.0,0.0
51003,8,26241084,26241119,0.0125,0.0,0.01,0.0111,0.0
51004,8,26306648,26306734,0.0,0.0,0.0,0.0,0.0
51005,8,26365340,26365441,0.9216,0.9872,0.9118,0.9118,0.951
51006,8,26371210,26371296,0.019,0.0,0.0235,0.02,0.025
51007,8,26371403,26371490,0.0156,0.0,0.0185,0.0145,0.0333
51008,8,26371491,26371532,0.0,0.0,0.0,0.0,0.0
51009,8,26372068,26372099,0.0053,0.0,0.0054,0.0052,0.0044
51010,8,26372529,26372627,0.0047,0.0061,0.008,0.0047,0.0073
51011,8,26434830,26434920,0.0,0.0,0.0,0.0,0.0
51012,8,26435063,26435129,0.0,0.0,0.0,0.0,0.0
51013,8,26435213,26435276,0.0,0.0,0.0,0.0,0.0
51014,8,26435277,26435325,0.0,0.0,0.0,0.0,0.0
51015,8,26436636,26436675,0.0069,0.0,0.0,0.0057,0.0
51016,8,26721761,26721839,0.0529,0.9297,0.4152,0.2365,0.5748
51017,8,26722534,26722564,0.0681,0.8909,0.3608,0.2163,0.6211
51018,8,26723509,26723553,0.025,0.0333,0.0545,0.0273,0.0316
51019,8,26724441,26724501,0.0,0.0143,0.0,0.0,0.0
51020,8,26814035,26814121,0.8412,0.929,0.8971,0.8757,0.8757
51021,8,26964684,26964751,0.9353,0.9222,0.9263,0.9421,0.9333
51022,8,27168283,27168344,0.0,0.0,0.0,0.0,0.0
51023,8,27183146,27183236,0.0193,0.9655,0.3251,0.16,0.594
51024,8,27348636,27348698,0.0,0.0,0.0,0.0,0.0
51025,8,27451656,27451778,0.7347,0.9692,0.8116,0.7407,0.8462
51026,8,27462677,27462769,0.97,0.9793,0.9368,0.9647,0.9481
51027,8,27491113,27491167,0.0204,0.0132,0.0272,0.0212,0.0288
51028,8,27491168,27491252,0.008,0.0,0.0054,0.0087,0.0
51029,8,27491499,27491569,0.0,0.0,0.0,0.0,0.0
51030,8,27629850,27629975,0.0,0.0,0.0,0.0,0.0137
51031,8,27629976,27630062,0.0308,0.0,0.0308,0.0364,0.0222
51032,8,27630063,27630150,0.0,0.0,0.0,0.0,0.0
51033,8,28243224,28243294,0.0,0.0,0.0,0.0,0.0
51034,8,28243295,28243355,0.0,0.0065,0.0,0.0,0.0065
51035,8,28243356,28243396,0.0062,0.0066,0.0057,0.0066,0.005
51036,8,28243430,28243485,0.0,0.0015,0.0021,0.0,0.0034
51037,8,28243486,28243550,0.0,0.0,0.0,0.0,0.0
51038,8,28243560,28243597,0.0,0.0035,0.0,0.0,0.0048
51039,8,28243660,28243696,0.0,0.0,0.0,0.0,0.0
51040,8,28243714,28243752,0.0,0.0,0.0,0.0,0.0
51041,8,28260060,28260136,0.0,0.0,0.0,0.0,0.0
51042,8,28269227,28269313,0.0,0.0,0.0,0.0057,0.0
51043,8,28269347,28269402,0.0533,0.01,0.04,0.0375,0.0125
51044,8,28269582,28269633,0.0,0.0,0.0,0.0,0.0
51045,8,28269679,28269747,0.0,0.013,0.0,0.0,0.0068
51046,8,28269790,28269856,0.0,0.0267,0.0227,0.0159,0.0417
51047,8,28269857,28269906,0.0,0.2747,0.0667,0.0079,0.1238
51048,8,28351547,28351605,0.0,0.0,0.0,0.0,0.0
51049,8,28351632,28351706,0.0,0.0,0.0,0.0,0.0
51050,8,28351893,28351993,0.0202,0.0,0.0101,0.0202,0.0
51051,8,28351994,28352053,0.0062,0.0,0.0,0.0056,0.0
51052,8,28352084,28352169,0.0,0.0,0.0,0.0,0.0
51053,8,28480457,28480509,0.0,0.0,0.0,0.0,0.0
51054,8,28480510,28480599,0.0,0.0,0.0,0.0,0.0
51055,8,28558777,28558820,0.0,0.0,0.0,0.0,0.0
51056,8,28559175,28559222,0.0,0.0,0.0,0.0,0.0
51057,8,28559246,28559285,0.0,0.0089,0.008,0.01,0.0062
51058,8,28559859,28559958,0.0,0.0,0.0,0.0,0.0
51059,8,28574884,28574957,0.9765,0.95,0.9737,0.9784,0.9622
51060,8,28928040,28928132,0.9556,1.0,0.9538,0.94,0.9857
51061,8,28928157,28928204,0.97,0.9362,0.9475,0.969,0.9477
51062,8,28929353,28929408,0.9728,0.9731,0.956,0.9623,0.9545
51063,8,28929464,28929578,0.961,0.9752,0.9769,0.9684,0.9615
51064,8,28929602,28929701,1.0,0.9691,0.9851,0.9848,0.9808
51065,8,29120060,29120195,0.0,0.019,0.0,0.0,0.0111
51066,8,29120196,29120261,0.0,0.0,0.0,0.0,0.0
51067,8,29120367,29120412,0.0064,0.0041,0.0111,0.006,0.0098
51068,8,29120413,29120468,0.0,0.0118,0.0039,0.0043,0.0039
51069,8,29205665,29205746,0.5348,0.0057,0.4375,0.4813,0.2634
51070,8,29206327,29206414,0.0,0.0052,0.0,0.0,0.0027
51071,8,29207273,29207346,0.0,0.0333,0.0,0.0,0.01
51072,8,29207347,29207497,0.0,0.0079,0.0,0.0,0.006
51073,8,29207802,29207844,0.05,0.0,0.0235,0.05,0.0267
51074,8,29208017,29208047,0.0047,0.0,0.0049,0.0043,0.0
51075,8,29208120,29208174,0.0,0.0,0.0,0.0,0.0
51076,8,29208175,29208247,0.0,0.0,0.0,0.0,0.0
51077,8,29208300,29208366,0.02,0.0,0.0167,0.0167,0.0179
51078,8,29208470,29208559,0.0,0.0,0.0,0.0,0.0
51079,8,29208640,29208697,0.0,0.0,0.0,0.0,0.0
51080,8,29208808,29208876,0.005,0.0083,0.01,0.0049,0.0065
51081,8,29209599,29209638,0.0,0.0077,0.0,0.0,0.0
51082,8,29209758,29209834,0.0101,0.0,0.0094,0.0098,0.0055
51083,8,29884782,29884901,0.9577,0.9655,0.9735,0.9684,0.9714
51084,8,29885056,29885128,0.9322,0.9074,0.9297,0.9268,0.9153
51085,8,29885129,29885197,0.9891,0.9815,0.9869,0.9879,0.9928
51086,8,29939745,29939826,0.0,0.0286,0.0167,0.0,0.0167
51087,8,29940445,29940486,0.0,0.0118,0.0071,0.0,0.0065
51088,8,29952734,29952805,0.0,0.0093,0.0,0.0,0.0
51089,8,29952806,29952865,0.0,0.0,0.0,0.0,0.0
51090,8,29952866,29952903,0.0,0.0099,0.0053,0.0056,0.0043
51091,8,29952970,29953080,0.0,0.0,0.0,0.0,0.0
51092,8,29953132,29953163,0.0055,0.0,0.0048,0.0055,0.0046
51093,8,29953201,29953244,0.0,0.0,0.0,0.0,0.0
51094,8,29953245,29953309,0.008,0.0065,0.0072,0.0075,0.0123
51095,8,30241789,30241865,0.0,0.0086,0.0025,0.0,0.0068
51096,8,30241887,30241931,0.0034,0.0038,0.0,0.0036,0.0
51097,8,30242358,30242468,0.0,0.0286,0.0,0.0,0.025
51098,8,30242469,30242517,0.0,0.0,0.0,0.0,0.0
51099,8,30242525,30242582,0.019,0.0,0.0182,0.02,0.0
51100,8,30515325,30515408,0.0,0.0,0.0,0.0,0.0
51101,8,30515409,30515449,0.0,0.0,0.0,0.0,0.0
51102,8,30584796,30584866,0.0,0.0089,0.0,0.0,0.0168
51103,8,30584951,30585033,0.0,0.0161,0.0,0.0,0.0095
51104,8,30585322,30585389,0.0,0.0,0.0,0.0,0.0
51105,8,30585566,30585614,0.0,0.0164,0.0,0.0,0.0
51106,8,30670019,30670079,0.0,0.0,0.0,0.0,0.0
51107,8,30670080,30670175,0.0,0.0063,0.0,0.0,0.0
51108,8,30670176,30670218,0.0,0.003,0.0,0.0,0.0
51109,8,30670219,30670255,0.0,0.0,0.0,0.0,0.0
51110,8,30769571,30769678,0.0064,0.0,0.0083,0.0076,0.0
51111,8,30769770,30769835,0.0,0.0,0.0,0.0,0.0
51112,8,30870975,30871060,0.9744,0.9494,0.931,0.9744,0.9184
51113,8,30890481,30890518,0.0053,0.0107,0.0195,0.0053,0.0174
51114,8,30890519,30890579,0.0,0.0,0.0029,0.0,0.0
51115,8,30890747,30890828,0.0,0.0,0.0,0.0,0.0
51116,8,30934898,30934985,0.8106,0.7778,0.7793,0.8129,0.7521
51117,8,31497453,31497529,0.0083,0.0,0.0107,0.0096,0.0053
51118,8,31497560,31497636,0.0246,0.0,0.02,0.0222,0.0156
51119,8,31498224,31498296,0.0677,0.0,0.0457,0.0625,0.0426
51120,8,32078263,32078316,0.0483,0.0,0.0345,0.037,0.0455
51121,8,32405536,32405590,0.0,0.0148,0.0,0.0,0.0
51122,8,32405845,32405885,0.0635,0.0057,0.0417,0.0606,0.0392
51123,8,32405886,32405946,0.019,0.0,0.0143,0.0197,0.0153
51124,8,32405947,32405999,0.0139,0.0033,0.0172,0.0161,0.0085
51125,8,32406000,32406052,0.0,0.0143,0.0077,0.0087,0.0069
51126,8,32406315,32406363,0.0841,0.0158,0.028,0.0585,0.0249
51127,8,32406602,32406661,0.0,0.0,0.0,0.0,0.0
51128,8,33330656,33330722,0.0,0.0,0.0061,0.0057,0.0065
51129,8,33342768,33342863,0.0,0.0,0.0,0.0,0.0
51130,8,33371946,33371999,0.008,0.0357,0.0061,0.0061,0.0143
51131,8,33424587,33424649,0.0,0.0235,0.0167,0.0,0.0308
51132,8,33431442,33431539,0.9,0.9385,0.9091,0.9,0.9
51133,8,33457018,33457045,0.0043,0.01,0.0143,0.004,0.0087
51134,8,34642321,34642387,0.9343,0.9306,0.8879,0.9159,0.8444
51135,8,35092704,35092814,0.0397,0.0069,0.04,0.051,0.0327
51136,8,35092855,35092910,0.0104,0.0,0.0045,0.005,0.0
51137,8,35093008,35093058,0.0526,0.0,0.0363,0.05,0.0202
51138,8,37438761,37438856,0.9257,0.86,0.9152,0.9188,0.9267
51139,8,37553097,37553172,0.0091,0.0,0.0076,0.0083,0.0109
51140,8,37553318,37553432,0.0,0.0,0.0,0.0,0.0
51141,8,37554140,37554175,0.0,0.0182,0.0,0.0,0.0
51142,8,37554474,37554519,0.0,0.0085,0.0095,0.0,0.0074
51143,8,37554724,37554796,0.0292,0.0329,0.023,0.0071,0.0303
51144,8,37554811,37554858,0.0,0.0,0.0,0.0,0.0
51145,8,37554902,37554975,0.0036,0.0312,0.0099,0.0035,0.0202
51146,8,37554976,37555041,0.0128,0.1597,0.0382,0.0268,0.0803
51147,8,37555042,37555072,0.0667,0.3368,0.16,0.1,0.1882
51148,8,37555073,37555176,0.0167,0.25,0.0938,0.0357,0.0938
51149,8,37555183,37555216,0.1524,0.285,0.1704,0.208,0.2056
51150,8,37555250,37555288,0.0545,0.6286,0.2041,0.0957,0.366
51151,8,37555321,37555390,0.0899,0.8517,0.2105,0.1543,0.5747
51152,8,37555676,37555732,0.0753,0.9633,0.3989,0.241,0.6926
51153,8,37555913,37555996,0.1846,0.9846,0.5897,0.3077,0.7756
51154,8,37557259,37557368,0.2374,0.95,0.5038,0.3171,0.6794
51155,8,37594512,37594557,0.0108,0.0351,0.0143,0.0115,0.0278
51156,8,37654366,37654441,0.0,0.0,0.0,0.0,0.0
51157,8,37654442,37654498,0.0,0.0,0.0,0.0,0.0
51158,8,37654537,37654596,0.0,0.0066,0.0,0.0,0.004
51159,8,37654748,37654794,0.0075,0.0,0.0061,0.0069,0.0
51160,8,37654795,37654890,0.0103,0.0,0.0,0.011,0.0
51161,8,37654891,37654967,0.0,0.0,0.0,0.0,0.0
51162,8,37699349,37699411,0.7479,0.0195,0.6714,0.7373,0.4952
51163,8,37699454,37699568,0.6094,0.0,0.6094,0.6528,0.375
51164,8,37699576,37699657,0.0333,0.0,0.0333,0.0333,0.0
51165,8,37756854,37756933,0.026,0.0,0.0143,0.0143,0.0147
51166,8,37822530,37822607,0.16,0.9613,0.5579,0.4,0.619
51167,8,37822881,37822937,0.0,0.2857,0.0491,0.0097,0.1164
51168,8,37823158,37823201,0.0,0.1667,0.0,0.0,0.1
51169,8,37887693,37887818,0.0,0.0,0.0,0.0,0.0
51170,8,37888149,37888183,0.0,0.0041,0.0044,0.0,0.0042
51171,8,37888231,37888265,0.0111,0.0,0.0087,0.01,0.0091
51172,8,37888266,37888308,0.0,0.0,0.0,0.0,0.0
51173,8,37962460,37962534,0.0078,0.0066,0.0156,0.0089,0.0167
51174,8,37962535,37962651,0.0,0.0,0.0,0.0,0.0
51175,8,38034186,38034259,0.0154,0.0,0.0133,0.0133,0.0
51176,8,38034557,38034641,0.0,0.0,0.0,0.0,0.0
51177,8,38089195,38089250,0.0,0.0,0.0,0.0,0.0
51178,8,38089251,38089292,0.0,0.0,0.0093,0.0,0.0
51179,8,38089485,38089603,0.0078,0.0,0.0069,0.0078,0.0078
51180,8,38089604,38089701,0.0,0.0,0.0,0.0,0.0
51181,8,38126106,38126158,0.0,0.0,0.0,0.0,0.0
51182,8,38126358,38126445,0.0,0.0,0.0,0.0,0.0
51183,8,38164489,38164556,0.9866,0.964,0.9805,0.9811,0.9762
51184,8,38230357,38230424,0.9778,0.9,0.95,0.975,0.9059
51185,8,38230425,38230491,0.99,1.0,0.9909,0.9905,1.0
51186,8,38239990,38240058,0.0,0.0,0.0,0.0,0.0
51187,8,38240542,38240573,0.0,0.0,0.0,0.0,0.0
51188,8,38240574,38240625,0.0243,0.0,0.019,0.0248,0.0086
51189,8,38244505,38244566,0.0,0.0,0.0,0.0,0.0
51190,8,38244567,38244621,0.0119,0.0028,0.0078,0.0086,0.0035
51191,8,38279662,38279766,0.9733,0.9884,0.9787,0.9726,0.9739
51192,8,38323772,38323824,0.0048,0.0,0.004,0.005,0.0029
51193,8,38325338,38325388,0.0225,0.0,0.0225,0.0225,0.027
51194,8,38325478,38325571,0.0083,0.0,0.0074,0.0083,0.0067
51195,8,38325592,38325635,0.0,0.0,0.0,0.0,0.0
51196,8,38325650,38325680,0.0051,0.0,0.0062,0.0057,0.0
51197,8,38325912,38325964,0.0049,0.0029,0.0043,0.0045,0.0
51198,8,38325965,38326014,0.0041,0.0,0.0,0.0,0.0
51199,8,38326292,38326372,0.0,0.0,0.0,0.0,0.0
51200,8,38508421,38508497,0.2121,0.9674,0.5469,0.3592,0.6828
51201,8,38508557,38508732,0.9091,1.0,0.9394,0.9318,0.9697
51202,8,38614448,38614493,0.0038,0.0358,0.0251,0.0119,0.0201
51203,8,38614895,38614980,0.0,0.5808,0.1667,0.0152,0.4035
51204,8,38614981,38615106,0.0,0.7981,0.1446,0.0,0.4304
51205,8,38644566,38644613,0.0,0.0,0.0,0.0,0.0
51206,8,38644614,38644642,0.0,0.0,0.0,0.0,0.0
51207,8,38644643,38644714,0.0,0.0057,0.0,0.0,0.0
51208,8,38758531,38758610,0.0,0.0119,0.0,0.0,0.009
51209,8,38758611,38758644,0.0088,0.0,0.0067,0.0072,0.0051
51210,8,38758902,38758945,0.0,0.0092,0.0,0.0,0.0
51211,8,38759211,38759371,0.0,0.0,0.0,0.0,0.0
51212,8,38777650,38777760,0.8462,0.9,0.84,0.85,0.8308
51213,8,38831593,38831680,0.0774,0.5067,0.2294,0.1742,0.2467
51214,8,38831869,38831963,0.0556,0.6942,0.3,0.2346,0.4529
51215,8,38831964,38832050,0.0,0.7,0.0,0.0,0.0
51216,8,38832082,38832169,0.0684,0.5333,0.345,0.3272,0.3838
51217,8,38832170,38832209,0.0692,0.4554,0.1565,0.0543,0.2506
51218,8,38854625,38854695,0.0128,0.0,0.0119,0.0111,0.0093
51219,8,38854696,38854771,0.0,0.0,0.0,0.0,0.0
51220,8,38854790,38854828,0.0,0.0,0.0,0.0,0.0
51221,8,38854829,38854878,0.0,0.0,0.0,0.0,0.0
51222,8,38854892,38854968,0.0115,0.0,0.0138,0.013,0.0
51223,8,38854969,38855024,0.0048,0.0029,0.0048,0.0046,0.004
51224,8,38965081,38965137,0.0061,0.9544,0.4571,0.1818,0.614
51225,8,38965217,38965320,0.0,1.0,0.4107,0.2903,0.5644
51226,8,39835689,39835796,0.8333,0.9815,0.9167,0.9167,0.9405
51227,8,41166032,41166082,0.0238,0.0,0.0111,0.0208,0.0
51228,8,41166253,41166307,0.1394,0.0031,0.1066,0.1207,0.0776
51229,8,41166681,41166765,0.0168,0.0,0.018,0.014,0.0179
51230,8,41166833,41166907,0.0298,0.0,0.0159,0.0238,0.0139
51231,8,41166915,41166967,0.0123,0.0185,0.0065,0.0,0.0065
51232,8,41166968,41167044,0.0057,0.0089,0.0069,0.0054,0.0078
51233,8,41167045,41167081,0.0,0.0,0.0,0.0,0.0
51234,8,41347795,41347832,0.0,0.0,0.0,0.0,0.0
51235,8,41348311,41348392,0.0,0.0,0.0,0.0,0.0
51236,8,41386449,41386521,0.0,0.0097,0.0,0.0,0.0139
51237,8,41398059,41398155,0.9714,0.9744,0.9823,0.9727,0.9823
51238,8,41435871,41435912,0.0098,0.0,0.0045,0.009,0.0036
51239,8,41435993,41436025,0.0,0.0,0.0,0.0,0.0
51240,8,41436026,41436062,0.0,0.0,0.0,0.0,0.0
51241,8,41507599,41507685,0.9556,0.9793,0.9706,0.9559,0.9741
51242,8,41507795,41507863,0.9412,0.9953,0.9538,0.9444,0.9676
51243,8,41511619,41511708,0.0,0.8878,0.1231,0.0032,0.3003
51244,8,41542140,41542245,0.8154,0.9831,0.85,0.8154,0.9104
51245,8,41559361,41559469,0.0,0.0,0.0,0.0,0.0
51246,8,41583294,41583365,0.1893,0.9456,0.3111,0.2643,0.4778
51247,8,41624373,41624431,0.1462,0.122,0.1538,0.1655,0.1455
51248,8,41624542,41624583,0.0357,0.0154,0.04,0.0385,0.0296
51249,8,41624749,41624788,0.0125,0.0,0.0,0.01,0.0071
51250,8,41625033,41625138,0.0439,0.0,0.049,0.0463,0.0
51251,8,41733471,41733564,0.0397,0.9869,0.6074,0.3838,0.831
51252,8,41733815,41733893,0.0,0.9837,0.5731,0.2727,0.7957
51253,8,41753440,41753529,0.0284,0.0096,0.0125,0.0284,0.0139
51254,8,41753694,41753770,0.02,0.0125,0.0167,0.0167,0.025
51255,8,41753771,41753794,0.0737,0.0039,0.0293,0.0636,0.0082
51256,8,41754168,41754202,0.0104,0.0,0.0111,0.0104,0.0081
51257,8,41754203,41754225,0.0125,0.0,0.0,0.0133,0.0
51258,8,41754583,41754625,0.0,0.0102,0.0,0.0,0.003
51259,8,41754635,41754724,0.0,0.0095,0.0,0.0,0.0133
51260,8,41754803,41754832,0.0,0.0,0.0,0.0,0.0
51261,8,41817869,41817948,0.9918,1.0,1.0,0.9911,1.0
51262,8,41908690,41908735,0.0,0.0128,0.0,0.0,0.0
51263,8,41908844,41908895,0.022,0.0,0.0168,0.015,0.0226
51264,8,41908988,41909039,0.0,0.007,0.0,0.0,0.0
51265,8,41909040,41909095,0.0062,0.0,0.0,0.0058,0.0
51266,8,41909120,41909157,0.0104,0.0,0.0104,0.0104,0.0114
51267,8,41909193,41909383,0.0471,0.0,0.0286,0.0286,0.0
51268,8,41998321,41998391,0.0111,0.0,0.0095,0.01,0.0143
51269,8,42010708,42010754,0.0067,0.0,0.0,0.0059,0.0
51270,8,42010786,42010854,0.0,0.0029,0.0,0.0,0.0
51271,8,42010878,42010941,0.0,0.0024,0.0029,0.0,0.0034
51272,8,42128950,42129012,0.0,0.0056,0.0,0.0,0.0
51273,8,42129057,42129139,0.0,0.0,0.0,0.0,0.0
51274,8,42248913,42249025,0.0,0.0606,0.0,0.0,0.037
51275,8,42249257,42249310,0.0,0.0,0.0,0.0,0.0
51276,8,42268437,42268495,0.9728,0.9606,0.9633,0.9653,0.951
51277,8,42268496,42268608,0.9818,0.9636,0.9714,0.9667,0.9846
51278,8,42268733,42268780,0.9762,0.9498,0.9583,0.9655,0.9606
51279,8,42294139,42294242,0.9929,0.9375,0.9774,0.9864,0.9714
51280,8,42396515,42396545,0.0,0.0,0.0,0.0,0.0
51281,8,42396546,42396581,0.0065,0.0,0.0065,0.0071,0.0
51282,8,42396714,42396775,0.0,0.0,0.0,0.0,0.0
51283,8,42396803,42396835,0.0,0.0,0.0,0.0,0.0
51284,8,42396932,42397007,0.0,0.0,0.0,0.0,0.0
51285,8,42397014,42397061,0.0,0.0139,0.0048,0.0,0.0077
51286,8,42397100,42397193,0.0064,0.0,0.0076,0.0069,0.0
51287,8,42449787,42449889,0.9429,0.1333,0.8769,0.8714,0.8
51288,8,42455477,42455564,0.8421,0.7564,0.8021,0.8137,0.7857
51289,8,42751490,42751617,0.0125,0.0,0.0,0.0,0.0
51290,8,42751709,42751793,0.0,0.0,0.0,0.0,0.0
51291,8,42751794,42751883,0.0,0.0,0.0,0.0,0.0075
51292,8,42751884,42751938,0.0048,0.0033,0.0042,0.0045,0.0037
51293,8,42751939,42752019,0.0,0.0,0.0,0.0,0.0
51294,8,42752156,42752205,0.0,0.0203,0.0,0.0,0.0
51295,8,42752383,42752441,0.0,0.003,0.0,0.0,0.0
51296,8,42753041,42753071,0.0,0.0,0.0,0.0,0.0
51297,8,42888238,42888330,0.9716,0.8962,0.9758,0.9762,0.9458
51298,8,42911773,42911811,0.0,0.006,0.0065,0.0075,0.0062
51299,8,42911842,42911870,0.0071,0.0037,0.005,0.005,0.0085
51300,8,42995714,42995783,0.0,0.0063,0.0,0.0,0.0
51301,8,42995949,42996083,0.0123,0.0,0.0,0.0,0.0
51302,8,42996272,42996367,0.0,0.0,0.0,0.0,0.0
51303,8,42996374,42996465,0.0,0.0034,0.004,0.0,0.0036
51304,8,43091558,43091655,1.0,0.725,0.9818,1.0,0.9077
51305,8,43101537,43101652,0.2419,0.25,0.2887,0.2895,0.2747
51306,8,43127129,43127189,0.8413,0.013,0.7879,0.8397,0.6646
51307,8,43131142,43131259,0.6786,0.036,0.5896,0.6148,0.4083
51308,8,43132088,43132181,0.5325,0.0873,0.4422,0.4558,0.3016
51309,8,43132260,43132333,0.4072,0.1538,0.3686,0.408,0.3228
51310,8,43132334,43132408,0.3566,0.0,0.2778,0.309,0.1654
51311,8,43132409,43132450,0.3963,0.0047,0.3098,0.3563,0.188
51312,8,43401536,43401639,0.7551,0.0,0.6849,0.7349,0.6042
51313,8,47882451,47882519,0.8714,0.0857,0.7714,0.825,0.5429
51314,8,48100217,48100289,0.0083,0.0,0.0,0.008,0.0
51315,8,48100462,48100512,0.0,0.0,0.0,0.0,0.0
51316,8,48100513,48100603,0.0,0.0,0.0,0.0,0.0
51317,8,48649775,48649814,0.0118,0.1339,0.075,0.0455,0.097
51318,8,48650160,48650199,0.0,0.0028,0.0,0.0,0.0029
51319,8,48650200,48650288,0.0,0.0,0.0,0.0,0.0
51320,8,48650289,48650349,0.0174,0.0032,0.008,0.016,0.0095
51321,8,48650602,48650649,0.0,0.0481,0.0375,0.0,0.0375
51322,8,48650650,48650695,0.0136,0.0051,0.0114,0.0136,0.006
51323,8,48650696,48650759,0.0235,0.0133,0.0095,0.0111,0.0182
51324,8,48651397,48651517,0.0,0.0,0.0,0.0,0.0
51325,8,48676880,48676977,0.9192,0.8052,0.875,0.9038,0.8788
51326,8,48676978,48677040,0.82,0.9077,0.8114,0.8056,0.8387
51327,8,48872471,48872522,0.0111,0.0,0.008,0.0083,0.0062
51328,8,48873587,48873650,0.0032,0.0,0.0,0.0036,0.0
51329,8,48873664,48873714,0.0,0.0,0.0,0.0,0.0
51330,8,48873715,48873743,0.0,0.0079,0.0046,0.0,0.004
51331,8,48873744,48873789,0.0,0.0,0.0111,0.0,0.0
51332,8,48873808,48873867,0.0238,0.006,0.005,0.0057,0.0078
51333,8,48890179,48890276,0.9579,0.9881,1.0,1.0,1.0
51334,8,48920910,48920952,0.0,0.0,0.0,0.0,0.0
51335,8,48920953,48921039,0.0,0.0,0.0,0.0,0.0
51336,8,48921072,48921178,0.0,0.0,0.0,0.0,0.0
51337,8,48921203,48921249,0.0042,0.0,0.0072,0.0079,0.003
51338,8,48921250,48921298,0.0064,0.0045,0.0107,0.0053,0.0088
51339,8,48921299,48921380,0.0,0.0,0.0,0.0,0.0
51340,8,49309169,49309244,0.1484,0.8214,0.3793,0.2929,0.5478
51341,8,49309416,49309498,0.0,0.0,0.0,0.0,0.0
51342,8,49427122,49427224,0.0,0.0,0.0,0.0,0.0
51343,8,49468684,49468748,0.0,0.0167,0.0078,0.0,0.0125
51344,8,49468749,49468827,0.011,0.0053,0.0062,0.0104,0.0099
51345,8,49595438,49595534,0.8667,0.975,0.9077,0.8769,0.9692
51346,8,49702276,49702345,0.9182,0.9846,0.9333,0.9304,0.9636
51347,8,49747469,49747535,0.9231,0.7865,0.9099,0.9224,0.916
51348,8,49782756,49782801,0.0179,0.0124,0.0,0.0084,0.0089
51349,8,49782883,49782978,0.0,0.0091,0.0083,0.0091,0.013
51350,8,49833867,49833952,0.0097,0.0101,0.0097,0.0109,0.0101
51351,8,49890398,49890488,0.925,0.4198,0.7756,0.82,0.6894
51352,8,49890798,49890872,0.967,0.2941,0.8634,0.9314,0.6466
51353,8,50115078,50115143,0.8619,0.3077,0.7714,0.835,0.729
51354,8,50219036,50219128,0.8846,0.0253,0.7969,0.8289,0.4179
51355,8,50987452,50987524,0.8826,0.74,0.8788,0.864,0.864
51356,8,51532013,51532097,0.9462,0.4,0.87,0.9462,0.7667
51357,8,52317644,52317749,0.9667,0.8909,0.9625,0.9579,0.9667
51358,8,52321842,52321910,0.7633,0.9029,0.7938,0.7833,0.8059
51359,8,52321911,52322021,0.9423,0.9538,0.9487,0.9423,0.9423
51360,8,52446573,52446652,0.9615,0.9773,0.95,0.9438,0.9609
51361,8,52631522,52631584,0.9153,0.8455,0.9104,0.901,0.8941
51362,8,52703189,52703273,0.9549,0.9286,0.9429,0.9328,0.9643
51363,8,52811218,52811283,0.0,0.0,0.0,0.0,0.0
51364,8,52889530,52889598,0.9917,0.5733,0.9053,0.9913,0.8364
51365,8,53013719,53013809,0.0976,0.0099,0.058,0.0899,0.0482
51366,8,53300794,53300865,0.984,0.7286,0.9524,0.9727,0.8875
51367,8,53301622,53301693,0.9027,0.2421,0.8333,0.8848,0.6087
51368,8,53322477,53322566,0.9899,0.3333,0.9852,0.9877,0.8611
51369,8,53477663,53477727,0.005,0.0581,0.0374,0.0242,0.0468
51370,8,53477728,53477797,0.0139,0.0432,0.0152,0.0159,0.0159
51371,8,53477872,53477926,0.0,0.1795,0.0847,0.0357,0.1256
51372,8,53477927,53477967,0.005,0.0867,0.03,0.0195,0.041
51373,8,53478133,53478197,0.0101,0.0833,0.0325,0.0,0.058
51374,8,53478266,53478375,0.0952,0.1349,0.0926,0.0684,0.0909
51375,8,53626332,53626382,0.0,0.0059,0.0075,0.0075,0.0065
51376,8,53626383,53626440,0.0,0.0,0.0,0.0,0.0
51377,8,53626557,53626635,0.0,0.0303,0.0,0.0,0.0
51378,8,53626685,53626765,0.0,0.0063,0.0,0.0,0.0059
51379,8,53626774,53626822,0.0,0.0038,0.0,0.0,0.0067
51380,8,53627034,53627080,0.0,0.0,0.0,0.0,0.0
51381,8,53852392,53852445,0.0,0.048,0.01,0.0118,0.0095
51382,8,53852446,53852516,0.0,0.0357,0.0,0.0,0.0155
51383,8,53852523,53852564,0.0238,0.0392,0.0444,0.0208,0.0513
51384,8,53852911,53852998,0.0897,0.0,0.0897,0.0897,0.1026
51385,8,53853869,53853923,0.0055,0.0214,0.0056,0.0057,0.0085
51386,8,54163341,54163420,0.0,0.0584,0.0238,0.0,0.0476
51387,8,54163430,54163470,0.005,0.0188,0.0229,0.0051,0.0303
51388,8,54163562,54163663,0.0,0.0,0.0,0.0,0.0
