chr	start	end	healthy	nbl
chr1	1104595	1104643	0.596681333333333	0.1958469
chr1	1264761	1264789	1	0.598485
chr1	2051832	2051898	1	0.598096333333333
chr1	3473946	3473991	0.934659	0.532563
chr1	1961513	1961613	0.924603333333333	0.522091
chr1	7908872	7909062	0.958333333333333	0.555555666666667
chr1	2501227	2501297	0.981832333333333	0.5787039
chr1	1181030	1181146	0.860922333333333	0.457244333333333
chr1	1972776	1972924	0.866666666666667	0.462963
chr1	2000462	2000588	0.955555333333333	0.551613
chr1	2780653	2780769	0.466666666666667	0.0626045666666667
chr1	2350904	2351001	0.728042333333333	0.323659
chr1	1915220	1915287	0.928508666666667	0.524056333333333
chr1	3048880	3049020	1	0.595238
chr1	2895746	2895812	0.784597333333333	0.379266333333333
chr1	3379881	3380002	0.975577	0.569499333333333
chr1	2535419	2535490	0.897233	0.490810333333333
chr1	3518705	3518759	0.419228366666667	0.0127946033333333
chr1	1063159	1063277	0.898148	0.491615266666667
chr1	3124529	3124605	0.844539	0.437713433333333
chr1	2423215	2423379	0.888889	0.481481666666667
chr1	3044285	3044309	0.989583333333333	0.582051333333333
chr1	3344876	3344936	0.966386333333333	0.558429333333333
chr1	3078884	3078959	0.964320666666667	0.555555666666667
chr1	3380003	3380070	0.815858666666667	0.407032
chr1	3479710	3479800	1	0.590909
chr1	2089924	2090034	0.922642	0.513017333333333
chr1	3379836	3379880	0.938036	0.528300166666667
chr1	1139675	1139747	0.917942666666667	0.507936533333333
chr1	3042068	3042113	0.960418	0.55
chr1	3049362	3049428	0.520231666666667	0.1094015
chr1	2801094	2801149	0.954522	0.542857333333333
chr1	913512	913613	0.887662666666667	0.475709333333333
chr1	1111230	1111277	0.948148333333333	0.535481
chr1	4069093	4069147	0.953472	0.540761
chr1	1372387	1372436	0.979289666666667	0.566083
chr1	3080111	3080232	1	0.586478
chr1	3239496	3239581	0.882936666666667	0.469409333333333
chr1	3116326	3116393	0.931774	0.518054666666667
chr1	6125229	6125353	1	0.586154
chr1	5335475	5335537	0.870994	0.456494506666667
chr1	1511097	1511190	0.554353	0.139670366666667
chr1	2258124	2258162	0.969015	0.554061666666667
chr1	1102760	1102832	0.975731	0.560482666666667
chr1	5795237	5795379	0.694444333333333	0.278846
chr1	3686394	3686480	0.786190333333333	0.370436666666667
chr1	1173614	1173743	0.738889	0.321652633333333
chr1	1063017	1063085	0.972433333333333	0.555010933333333
chr1	2406637	2406732	0.966666666666667	0.548742666666667
chr1	3155181	3155258	0.925135333333333	0.506715666666667
chr1	3414962	3415029	0.974019666666667	0.555466666666667
chr1	1474631	1474803	0.916666666666667	0.497474666666667
chr1	2847086	2847116	0.930075	0.510690666666667
chr1	3271605	3271737	0.795238	0.375661333333333
chr1	2391357	2391477	0.744444666666667	0.324649033333333
chr1	1287523	1287675	1	0.580123333333333
chr1	3137904	3137931	0.995671	0.575757666666667
chr1	2043278	2043381	0.906398	0.485504933333333
chr1	3321714	3321855	0.962963	0.541666666666667
chr1	2997278	2997330	0.899027	0.477490333333333
chr1	3473406	3473504	0.960233666666667	0.537236
chr1	1178857	1178898	0.956354333333333	0.5333127
chr1	3275134	3275243	0.913793	0.490740666666667
chr1	1860209	1860295	0.868471	0.445014366666667
chr1	1078040	1078146	0.85582	0.432321333333333
chr1	2358635	2358757	0.9375	0.513889
chr1	3357774	3357886	0.9	0.475842333333333
chr1	1968521	1968552	0.981481333333333	0.556776333333333
chr1	1174202	1174249	0.915124333333333	0.490401666666667
chr1	2537700	2537857	0.95176	0.526190333333333
chr1	3042114	3042186	0.984127	0.558048666666667
chr1	3409099	3409207	0.969135666666667	0.542771
chr1	1267440	1267568	0.866666666666667	0.440261
chr1	1143688	1143750	0.546478333333333	0.119525466666667
chr1	1174829	1174871	0.865158333333333	0.438193333333333
chr1	1076396	1076430	0.899475666666667	0.472326
chr1	3121590	3121653	0.942669666666667	0.515491
chr1	2980094	2980162	0.941452666666667	0.514250133333333
chr1	9233069	9233267	1	0.571428666666667
chr1	3055290	3055399	0.866666666666667	0.437473
chr1	3124212	3124242	0.805415333333333	0.376167666666667
chr1	3639832	3639911	0.872629	0.443366766666667
chr1	3129168	3129202	0.991587333333333	0.561899666666667
chr1	2490081	2490186	0.929411666666667	0.499532333333333
chr1	2038462	2038585	0.956439333333333	0.526455333333333
chr1	1999046	1999161	0.994047666666667	0.563530333333333
chr1	3451187	3451324	0.974359	0.543651
chr1	2827034	2827138	0.926666666666667	0.495660366666667
chr1	2366178	2366282	0.469658333333333	0.0384616666666667
chr1	3267082	3267184	0.431746	0
chr1	2365377	2365426	0.908001666666667	0.476176333333333
chr1	2019259	2019294	0.872787666666667	0.439884
chr1	3571807	3571924	1	0.566666666666667
chr1	3092222	3092282	0.961819333333333	0.527777666666667
chr1	1959558	1959729	1	0.565867666666667
chr1	3406382	3406422	0.946430333333333	0.511129
chr1	1244809	1244891	0.629166666666667	0.193410166666667
chr1	2901881	2901949	0.941399666666667	0.505405333333333
chr1	1175385	1175463	0.755099	0.3189367
chr1	2040998	2041067	0.956102	0.519722666666667
chr1	3282991	3283072	0.919430333333333	0.482916666666667
chr1	9310824	9310903	0.929824666666667	0.493011666666667
chr1	3068267	3068334	0.963662666666667	0.526772666666667
chr1	3415280	3415378	0.935043	0.498148333333333
chr1	2391478	2391536	0.894037	0.457023666666667
chr1	1096647	1096687	0.940019	0.501603666666667
chr1	1107335	1107358	0.862213666666667	0.423772333333333
chr1	3532130	3532229	0.669367333333333	0.230185266666667
chr1	2858540	2858646	0.865384666666667	0.4254451
chr1	2365018	2365075	0.783452666666667	0.343386333333333
chr1	2740675	2740801	0.4404762	0
chr1	2739722	2739770	0.774237	0.333047333333333
chr1	1992173	1992343	1	0.558807
chr1	1182734	1182893	0.702381	0.260846866666667
chr1	9399145	9399202	0.617720333333333	0.175438666666667
chr1	1178816	1178856	0.92282	0.480007
chr1	1107359	1107399	0.782363333333333	0.339166133333333
chr1	3344828	3344875	0.961805666666667	0.518518333333333
chr1	3274672	3274814	0.444444333333333	0
chr1	4015012	4015080	0.675545	0.231085333333333
chr1	1064417	1064510	0.948245666666667	0.503571333333333
chr1	6423431	6423505	1	0.554924333333333
chr1	2359400	2359481	0.856521333333333	0.4105376
chr1	3292525	3292644	0.587301333333333	0.140953333333333
chr1	2002411	2002450	0.898115333333333	0.451690566666667
chr1	1949354	1949420	0.900427333333333	0.453315833333333
chr1	3380111	3380222	0.952381	0.504955
chr1	1068747	1068783	0.916322	0.468315533333333
chr1	2391272	2391356	0.819093333333333	0.3708226
chr1	3421629	3421744	1	0.551724
chr1	4713079	4713239	0.793651	0.345098
chr1	3414458	3414543	0.962963	0.514363
chr1	3193853	3193943	0.969907333333333	0.520947333333333
chr1	2364631	2364660	0.932283	0.483299333333333
chr1	1175077	1175178	0.685185333333333	0.235794066666667
chr1	1987634	1987711	0.932995666666667	0.483555
chr1	1133025	1133071	0.981656333333333	0.531842333333333
chr1	1872273	1872407	0.868096333333333	0.418219533333333
chr1	4189798	4189917	0.833333333333333	0.383333333333333
chr1	1100856	1100966	1	0.549529333333333
chr1	1115417	1115460	0.823872333333333	0.373376666666667
chr1	1936248	1936315	0.921350666666667	0.470483
chr1	3396959	3397002	0.680974333333333	0.229918333333333
chr1	1083055	1083151	0.987179333333333	0.535612533333333
chr1	3390113	3390153	0.941695333333333	0.48933
chr1	3144597	3144709	0.907657666666667	0.454748333333333
chr1	3442783	3442882	0.930199333333333	0.477011333333333
chr1	1983163	1983259	0.882996	0.429368433333333
chr1	2004536	2004635	0.925925666666667	0.471798333333333
chr1	1177893	1177947	0.971584	0.516809766666667
chr1	2863739	2863844	0.480250333333333	0.0251801
chr1	992580	992710	0.666666666666667	0.211111
chr1	1138843	1138923	0.933977333333333	0.476342333333333
chr1	1225753	1225809	0.588369	0.129673233333333
chr1	1896556	1896613	0.827089333333333	0.367378
chr1	3344644	3344731	0.955908333333333	0.495940333333333
chr1	6021854	6021947	0.955555666666667	0.495012666666667
chr1	3228499	3228639	0.859788333333333	0.398745333333333
chr1	3022438	3022505	0.563492	0.1017094
chr1	2536696	2536791	0.8	0.337963
chr1	2324414	2324472	0.906060666666667	0.443603333333333
chr1	1900969	1901072	0.785947666666667	0.3220426
chr1	1927070	1927202	0.966666666666667	0.502193
chr1	1967843	1967920	0.948000666666667	0.483455933333333
chr1	1115993	1116031	0.861790333333333	0.396046
chr1	1115575	1115606	0.952989	0.487169733333333
chr1	3323625	3323776	0.761904666666667	0.295751666666667
chr1	3129203	3129237	0.964595333333333	0.4984027
chr1	879452	879539	0.830158666666667	0.363226666666667
chr1	1221408	1221579	0.866666666666667	0.3995592
chr1	3111825	3111894	0.916715333333333	0.449256
chr1	3410587	3410699	0.916550333333333	0.448991
chr1	7208595	7208693	0.849359	0.380952333333333
chr1	4150374	4150521	1	0.531144666666667
chr1	3341117	3341162	0.511810333333333	0.0427109333333333
chr1	913481	913511	0.867190333333333	0.3977076
chr1	2364032	2364058	0.782548333333333	0.313038333333333
chr1	6118466	6118525	0.533519333333333	0.0631381333333333
chr1	1179321	1179376	0.920166666666667	0.449728233333333
chr1	3006183	3006292	0.964964666666667	0.493492
chr1	1110166	1110219	0.970346333333333	0.498295
chr1	7395327	7395501	0.75	0.277777666666667
chr1	5806578	5806612	0.965437666666667	0.493001333333333
chr1	1971971	1972038	0.943834	0.471103
chr1	3038342	3038392	0.953725333333333	0.479824666666667
chr1	1998935	1999045	0.970833333333333	0.496829666666667
chr1	1114970	1115069	0.934583	0.460437666666667
chr1	2930520	2930554	0.917416666666667	0.443127366666667
chr1	2348969	2349048	0.860317666666667	0.385707
chr1	2285115	2285211	0.930875666666667	0.456257666666667
chr1	3379422	3379537	1	0.523809666666667
chr1	9477307	9477342	0.979730666666667	0.503530333333333
chr1	3234034	3234157	0.896464666666667	0.419753
chr1	1103183	1103243	0.876875666666667	0.399890166666667
chr1	1906023	1906100	0.883333333333333	0.4052146
chr1	1084111	1084151	0.914032	0.435885333333333
chr1	3125923	3126032	0.93093	0.451852
chr1	1522396	1522460	0.863248	0.383307666666667
chr1	2107374	2107409	0.844411	0.364285666666667
chr1	2021433	2021479	0.935555666666667	0.454899
chr1	3229170	3229217	0.949964666666667	0.469251333333333
chr1	8410229	8410286	0.825875666666667	0.345085366666667
chr1	2810951	2811111	1	0.519091
chr1	3321133	3321250	0.901321	0.420092333333333
chr1	1961924	1961989	0.880883666666667	0.399289866666667
chr1	3414847	3414961	0.906084666666667	0.423767766666667
chr1	3128169	3128215	0.955529666666667	0.472422666666667
chr1	2399194	2399260	0.564311666666667	0.0806136333333333
chr1	1133124	1133159	0.954496333333333	0.470716333333333
chr1	4560003	4560082	0.932950333333333	0.449106333333333
chr1	1490358	1490476	0.829670333333333	0.344907333333333
chr1	3269408	3269547	0.754444333333333	0.269608
chr1	1112852	1112985	0.872222333333333	0.387323
chr1	2359280	2359399	1	0.514245
chr1	1176109	1176219	0.660038	0.173758866666667
chr1	1061474	1061584	0.911445333333333	0.424820666666667
chr1	3158168	3158290	0.931499333333333	0.4447
chr1	1889188	1889298	0.837690666666667	0.3507237
chr1	3192564	3192601	0.952693666666667	0.465537666666667
chr1	2097240	2097344	0.955555666666667	0.468253866666667
chr1	2792577	2792654	0.524944	0.0376172333333333
chr1	3326841	3326880	0.554834	0.0670042666666667
chr1	1104914	1105011	0.857150333333333	0.369047366666667
chr1	3052402	3052513	0.803758666666667	0.314907
chr1	1953038	1953108	0.942543	0.453540666666667
chr1	3140325	3140361	0.961259	0.471891266666667
chr1	3283464	3283530	0.702213333333333	0.212545
chr1	3052236	3052401	0.966666666666667	0.476631333333333
chr1	3376518	3376676	0.922222	0.431746
chr1	1954709	1954791	0.891775	0.4009971
chr1	3492707	3492740	0.990724666666667	0.499740333333333
chr1	3229030	3229113	0.953703666666667	0.462121333333333
chr1	1519907	1520020	0.974359	0.482682
chr1	3459643	3459738	0.947368333333333	0.454861
chr1	3187073	3187269	0.888889	0.395833333333333
chr1	8410111	8410228	0.849572666666667	0.355862666666667
chr1	2364264	2364361	0.827485333333333	0.333211933333333
chr1	3506912	3507000	0.810710333333333	0.316374
chr1	1077205	1077325	0.835317666666667	0.340330333333333
chr1	1104322	1104365	0.924968333333333	0.429894333333333
chr1	3029075	3029218	0.933333333333333	0.437037
chr1	3006329	3006412	0.96875	0.472222
chr1	1010638	1010675	0.91264	0.4159269
chr1	1086345	1086481	0.977777666666667	0.480928666666667
chr1	3589665	3589830	0.988095333333333	0.490780666666667
chr1	2799631	2799761	0.537037	0.0396826666666667
chr1	1103049	1103148	0.923077	0.425652
chr1	3226960	3227151	0.903030333333333	0.405555666666667
chr1	3670711	3670859	0.918831	0.421060666666667
chr1	1226163	1226228	0.783168333333333	0.285294633333333
chr1	1114172	1114286	1	0.501157
chr1	3204495	3204659	1	0.5
chr1	4211425	4211558	1	0.5
chr1	1155468	1155576	1	0.5
chr1	2173127	2173275	1	0.5
chr1	1081832	1081942	0.833333333333333	0.333333333333333
chr1	9672359	9672392	0.962355333333333	0.462074
chr1	2799564	2799623	0.531127	0.0300682333333333
chr1	3289745	3289797	0.923370666666667	0.422146033333333
chr1	3382158	3382283	0.838235333333333	0.335947666666667
chr1	1083592	1083641	0.951674666666667	0.448556333333333
chr1	3225109	3225212	0.985837666666667	0.482684
chr1	3124675	3124802	0.722222333333333	0.218879033333333
chr1	2016742	2016788	0.956363666666667	0.451670433333333
chr1	3232321	3232408	0.799525	0.29375
chr1	3507120	3507204	0.608768	0.102572533333333
chr1	2044426	2044520	1	0.493162333333333
chr1	3056104	3056206	0.570750333333333	0.0633387
chr1	2375859	2375902	0.859908333333333	0.351701
chr1	3455446	3455549	0.972222333333333	0.463675233333333
chr1	3425318	3425441	0.888889	0.379902
chr1	3137932	3138043	0.916666666666667	0.405003333333333
chr1	1217275	1217360	0.905086333333333	0.3933125
chr1	2046523	2046576	0.946322	0.434428
chr1	2933821	2933871	0.544476333333333	0.0321327666666667
chr1	2723048	2723114	0.522323	0.0095045
chr1	2820717	2820801	0.791269666666667	0.278337
chr1	2364166	2364263	0.751602666666667	0.238652333333333
chr1	1970393	1970464	0.936075	0.4227907
chr1	1959307	1959414	0.953869	0.440066666666667
chr1	1086143	1086259	1	0.485789333333333
chr1	3150978	3151023	0.931018333333333	0.415898866666667
chr1	1007481	1007568	0.869047666666667	0.3538866
chr1	931150	931186	0.704913	0.189455466666667
chr1	1961408	1961465	0.941859333333333	0.426384333333333
chr1	3487450	3487555	0.737891666666667	0.222222333333333
chr1	9445130	9445201	0.886656	0.370933333333333
chr1	6635021	6635130	0.927350333333333	0.410412333333333
chr1	2899656	2899768	0.901099	0.383053
chr1	1939535	1939620	0.809259	0.290893
chr1	3325575	3325612	0.927876333333333	0.409477333333333
chr1	2621962	2622142	0.518518666666667	0
chr1	2949351	2949480	0.651883	0.133333333333333
chr1	3291388	3291520	0.666666666666667	0.147972
chr1	1921195	1921246	0.932638	0.413105266666667
chr1	1180735	1180872	1	0.479797666666667
chr1	1059911	1060068	1	0.479605333333333
chr1	3116797	3116836	0.843265666666667	0.322851333333333
chr1	3345652	3345715	0.988505666666667	0.466666666666667
chr1	3037982	3038123	0.905555666666667	0.383333333333333
chr1	4093526	4093623	0.682971	0.1607287
chr1	9068133	9068199	0.956494666666667	0.433825666666667
chr1	2928621	2928782	0.800926	0.278205
chr1	2348094	2348276	0.666666666666667	0.142857
chr1	3187629	3187731	0.760952333333333	0.237063933333333
chr1	931047	931149	0.647370333333333	0.122455666666667
chr1	2715720	2715828	0.928921666666667	0.400371333333333
chr1	1917797	1917989	0.928571333333333	0.4
chr1	9760694	9760829	0.866666666666667	0.337962766666667
chr1	921386	921561	0.896825	0.365740666666667
chr1	1221276	1221330	0.770793666666667	0.2387652
chr1	2538004	2538070	0.904328333333333	0.3722559
chr1	1879125	1879203	0.724705	0.192584333333333
chr1	1916718	1916805	0.910061333333333	0.377307
chr1	2565265	2565395	1	0.467171766666667
chr1	2883147	2883302	0.833333333333333	0.3
chr1	1097200	1097382	0.977869333333333	0.443988066666667
chr1	1900345	1900378	0.819920666666667	0.2856742
chr1	3038761	3038868	0.973529333333333	0.439255433333333
chr1	1138458	1138595	1	0.465693333333333
chr1	3263453	3263580	1	0.465608666666667
chr1	4924199	4924243	0.884444333333333	0.349398
chr1	3033761	3033834	0.930091666666667	0.394737
chr1	7206177	7206314	0.939153333333333	0.4028967
chr1	1008194	1008283	0.806944333333333	0.268915333333333
chr1	2833610	2833655	0.603719	0.0647564333333333
chr1	3406423	3406524	0.971631333333333	0.432501866666667
chr1	1897728	1897753	0.871982333333333	0.3324931
chr1	2826998	2827033	0.949915666666667	0.40956
chr1	2001769	2001871	0.962963	0.422222333333333
chr1	9116941	9117067	1	0.458333333333333
chr1	3046118	3046175	0.938617	0.396880666666667
chr1	912611	912641	0.970899666666667	0.428613666666667
chr1	2202015	2202045	0.903392	0.3597408
chr1	2017976	2018120	0.944444333333333	0.400327
chr1	3037183	3037343	0.955510333333333	0.411171
chr1	9464182	9464285	0.824648666666667	0.28007
chr1	3266196	3266269	0.899242	0.353011
chr1	1983648	1983773	1	0.453171666666667
chr1	3691160	3691242	0.684523666666667	0.137255
chr1	1917719	1917796	0.951389	0.404113333333333
chr1	3470175	3470278	0.951462	0.403571666666667
chr1	1097154	1097199	0.921328333333333	0.372992666666667
chr1	1111869	1111960	0.615079333333333	0.0667034666666667
chr1	1106130	1106214	0.957203333333333	0.407667
chr1	2795340	2795455	0.712708333333333	0.162945666666667
chr1	1071201	1071376	1	0.449328666666667
chr1	9099935	9099991	0.880408333333333	0.329539333333333
chr1	1966459	1966574	0.958333333333333	0.407163666666667
chr1	7618091	7618195	0.594588666666667	0.0430555666666667
chr1	2125332	2125487	0.966666666666667	0.415016666666667
chr1	1490477	1490650	1	0.448148
chr1	9100481	9100561	0.969967333333333	0.417984
chr1	2019214	2019258	0.900408	0.348386366666667
chr1	2725899	2725943	0.952100666666667	0.3996392
chr1	2928481	2928620	0.887446	0.334523666666667
chr1	1879204	1879403	0.888889	0.334424666666667
chr1	2835137	2835257	1	0.445185333333333
chr1	3291073	3291200	0.79798	0.242426666666667
chr1	2979750	2979787	0.833685	0.2775045
chr1	1180967	1181029	0.799945	0.24375
chr1	6171756	6171816	0.866573	0.310226166666667
chr1	1007252	1007282	0.908608666666667	0.351766
chr1	7935429	7935509	0.707294666666667	0.150326666666667
chr1	3442596	3442735	0.861111	0.304029333333333
chr1	3120065	3120145	0.732963	0.175617066666667
chr1	1988953	1989025	0.978611666666667	0.421088333333333
chr1	2362921	2362963	0.896165666666667	0.338463
chr1	1905896	1906022	0.950354666666667	0.392592666666667
chr1	3037344	3037387	0.939455666666667	0.381111233333333
chr1	9118003	9118082	0.953015333333333	0.393816
chr1	3347955	3348050	0.727777666666667	0.168572933333333
chr1	2815996	2816060	0.906389666666667	0.347134333333333
chr1	3342108	3342199	0.984127	0.424572
chr1	2901828	2901880	0.957455	0.397849333333333
chr1	2979788	2979940	0.939394	0.379686666666667
chr1	1009303	1009403	0.763492	0.20348
chr1	918312	918428	0.972058666666667	0.411887333333333
chr1	3321982	3322162	0.925926	0.365626666666667
chr1	3155312	3155359	0.967195666666667	0.406383133333333
chr1	3116185	3116325	1	0.437697666666667
chr1	1917375	1917430	0.948214666666667	0.385286433333333
chr1	3379812	3379835	0.888889	0.325396666666667
chr1	1104675	1104736	0.983054333333333	0.417227666666667
chr1	1992122	1992172	0.983877333333333	0.417789
chr1	3160132	3160226	0.902631666666667	0.336398333333333
chr1	3109375	3109561	0.833333333333333	0.266666666666667
chr1	3111601	3111643	0.972199666666667	0.40553
chr1	2365260	2365322	0.893620333333333	0.326935
chr1	2896500	2896573	0.807833333333333	0.240984366666667
chr1	6171817	6171870	0.946541666666667	0.379259233333333
chr1	1999622	1999667	0.968813333333333	0.400993233333333
chr1	1889067	1889101	0.983820666666667	0.415712533333333
chr1	2002290	2002410	0.972222333333333	0.402453
chr1	2537466	2537534	0.926256666666667	0.356292666666667
chr1	2351002	2351033	0.950043	0.379619
chr1	2889115	2889146	0.967320666666667	0.396781666666667
chr1	5752060	5752142	0.887085	0.315873
chr1	1007673	1007704	0.939841666666667	0.368463666666667
chr1	1112096	1112217	0.656944333333333	0.08538
chr1	2041844	2041944	0.944444333333333	0.3724652
chr1	972983	973118	1	0.427419366666667
chr1	2074212	2074257	0.930158666666667	0.355846666666667
chr1	2878452	2878500	0.607222	0.0320704
chr1	1519774	1519906	0.981481333333333	0.405555433333333
chr1	3307070	3307143	0.949706666666667	0.372739666666667
chr1	1372437	1372626	0.983333333333333	0.406255366666667
chr1	2854189	2854277	0.710497666666667	0.133119566666667
chr1	3051486	3051528	0.846507666666667	0.268945666666667
chr1	1395331	1395410	1	0.422222333333333
chr1	2778584	2778632	0.622461333333333	0.0446318666666667
chr1	3043464	3043551	0.916160333333333	0.337935166666667
chr1	2796351	2796437	0.987179333333333	0.408879866666667
chr1	3307144	3307260	0.973160333333333	0.394119333333333
chr1	3027471	3027519	0.717949	0.1383083
chr1	1961990	1962111	0.98	0.399126333333333
chr1	2537535	2537584	0.957197	0.3752644
chr1	2343137	2343295	1	0.416666666666667
chr1	4182170	4182308	0.972222333333333	0.388888666666667
chr1	8065016	8065132	0.877777666666667	0.293827233333333
chr1	3199612	3199704	0.928703666666667	0.344523
chr1	1139538	1139650	0.958023	0.373439933333333
chr1	1967728	1967842	0.854166666666667	0.269558933333333
chr1	2820597	2820623	0.961614333333333	0.376273666666667
chr1	1000171	1000205	0.615190333333333	0.0296391666666667
chr1	3212144	3212188	0.927834333333333	0.341245033333333
chr1	1054436	1054508	0.885154	0.298349233333333
chr1	2837518	2837654	0.683333333333333	0.0961294666666667
chr1	3345043	3345103	0.914661333333333	0.326352
chr1	1007897	1007986	0.933333333333333	0.343981666666667
chr1	1174250	1174399	0.836314333333333	0.245692306666667
chr1	1063120	1063158	0.918911666666667	0.328172666666667
chr1	9482658	9482709	0.938703333333333	0.347936566666667
chr1	2945936	2946038	0.609401666666667	0.0185185333333333
chr1	3226922	3226959	0.969995333333333	0.379109
chr1	1179395	1179469	0.941507	0.350525333333333
chr1	2111034	2111173	0.933333333333333	0.340277666666667
chr1	2777313	2777348	0.975833	0.382417
chr1	1916806	1916951	0.963844666666667	0.369882733333333
chr1	1226763	1226877	0.951178333333333	0.356659866666667
chr1	3195762	3195842	0.889740333333333	0.295137666666667
chr1	2750406	2750445	0.605920366666667	0.0095238
chr1	1007576	1007615	0.892036666666667	0.2953505
chr1	3335831	3335901	0.930962333333333	0.334215
chr1	3032631	3032750	1	0.402963
chr1	2729893	2729933	0.851960666666667	0.253731333333333
chr1	3144075	3144208	0.883598	0.284523666666667
chr1	3278635	3278798	0.766666666666667	0.166666666666667
chr1	1139755	1139812	0.990476333333333	0.390377
chr1	1007423	1007480	0.809526	0.207913333333333
chr1	3273461	3273491	0.902020333333333	0.300161333333333
chr1	3407366	3407510	0.756944333333333	0.1547301
chr1	1178161	1178200	0.943076666666667	0.340847666666667
chr1	1940642	1940738	0.901960666666667	0.299607833333333
chr1	5356757	5356893	0.944444333333333	0.341780333333333
chr1	7988673	7988794	0.944444333333333	0.34127
chr1	3011125	3011273	0.848485	0.244444333333333
chr1	6511861	6511937	0.954481	0.350129933333333
chr1	3679587	3679693	0.932222333333333	0.327451
chr1	1914124	1914156	0.961805666666667	0.356803666666667
chr1	1996974	1997041	0.974074	0.368911466666667
chr1	3267185	3267275	0.607143	0
chr1	1006744	1006805	0.915344	0.307767666666667
chr1	4756593	4756648	0.787064	0.179115433333333
chr1	3103003	3103105	0.931793666666667	0.323809566666667
chr1	3248400	3248433	0.869991333333333	0.261656333333333
chr1	2895527	2895595	0.943824	0.335158666666667
chr1	2808140	2808214	0.953753666666667	0.344982
chr1	3459739	3459818	0.920171666666667	0.310743666666667
chr1	1963748	1963849	0.798535	0.1879648
chr1	3018333	3018430	0.676923333333333	0.0661375333333333
chr1	3147242	3147353	1	0.389035
chr1	3112575	3112751	0.777777666666667	0.166666666666667
chr1	2575638	2575759	0.950396666666667	0.3390312
chr1	7648361	7648436	0.886481333333333	0.274608
chr1	3200376	3200499	0.694814666666667	0.0828680333333333
chr1	1860296	1860372	0.814583333333333	0.202509
chr1	1940739	1940891	0.9375	0.324561333333333
chr1	3121476	3121589	0.811243333333333	0.198100666666667
chr1	1487749	1487836	0.883205	0.268439
chr1	1145618	1145769	0.958333333333333	0.341751
chr1	2105388	2105422	0.969084	0.352022166666667
chr1	3199381	3199426	0.861270666666667	0.243521666666667
chr1	2726369	2726403	0.952445333333333	0.334542
chr1	9531883	9532010	0.916666666666667	0.298701333333333
chr1	2577436	2577472	0.659774666666667	0.0416409
chr1	3539866	3539939	0.875405333333333	0.256030666666667
chr1	1007853	1007896	0.805996666666667	0.185550966666667
chr1	1007305	1007404	0.962289666666667	0.3418042
chr1	3312043	3312167	1	0.377777666666667
chr1	3210487	3210615	0.888889	0.266666566666667
chr1	3175337	3175376	0.950443	0.327519333333333
chr1	3201535	3201572	0.938415	0.315172
chr1	871136	871274	0.666666666666667	0.0429292666666667
chr1	3052514	3052603	0.850286	0.225308666666667
chr1	2850501	2850546	0.965639	0.340659333333333
chr1	3110681	3110814	0.923305333333333	0.298006
chr1	916058	916114	0.866669	0.241125566666667
chr1	3328828	3328878	0.955568666666667	0.3295378
chr1	2729953	2730022	0.955204333333333	0.329131666666667
chr1	3351460	3351508	0.813684333333333	0.187563
chr1	1539857	1539922	0.900426	0.273807333333333
chr1	3342628	3342826	1	0.37276
chr1	3275381	3275485	0.917844333333333	0.2904762
chr1	3322163	3322245	0.93266	0.304993
chr1	3314113	3314212	0.972014666666667	0.343773666666667
chr1	3110815	3110953	1	0.370370333333333
chr1	2775360	2775484	0.907407666666667	0.277777666666667
chr1	3358672	3358809	0.916666666666667	0.286031866666667
chr1	1177948	1177986	0.951044333333333	0.320379333333333
chr1	2716881	2716941	0.931969	0.3004967
chr1	3204103	3204151	0.772096666666667	0.140422033333333
chr1	1920725	1920754	0.897377666666667	0.265322333333333
chr1	6512020	6512072	0.732467666666667	0.0998326666666667
chr1	3010116	3010263	0.642857	0.010101
chr1	3225492	3225543	0.972883666666667	0.339899
chr1	1134238	1134363	0.898919666666667	0.265585666666667
chr1	3142410	3142447	0.972137333333333	0.338642333333333
chr1	2946962	2947066	0.947775666666667	0.313766
chr1	3351542	3351658	0.922824333333333	0.288799366666667
chr1	2795719	2795806	0.780159	0.145380666666667
chr1	2391537	2391677	0.634920666666667	0
chr1	1905858	1905895	0.910577666666667	0.275499333333333
chr1	3328879	3329035	0.735416666666667	0.0995236666666667
chr1	2930778	2930850	0.704762	0.0681679
chr1	2993022	2993116	0.750642	0.113295333333333
chr1	1900917	1900968	0.990740666666667	0.351598166666667
chr1	3142288	3142409	0.899419333333333	0.2595029
chr1	2777067	2777176	0.939153333333333	0.2991555
chr1	3011274	3011341	0.964498666666667	0.3235316
chr1	3143965	3144074	0.905677333333333	0.2645502
chr1	3203820	3203866	0.884456333333333	0.241362533333333
chr1	2820665	2820716	0.921052666666667	0.277884333333333
chr1	2796254	2796331	0.939481333333333	0.295282666666667
chr1	3003239	3003321	0.953369666666667	0.308142
chr1	3195704	3195761	0.945617	0.300221666666667
chr1	3102969	3103002	0.937539666666667	0.291245133333333
chr1	2818548	2818587	0.904231666666667	0.2578091
chr1	3168807	3168912	0.911965666666667	0.265151333333333
chr1	3228912	3229029	0.986842	0.339285666666667
chr1	2721457	2721643	0.666666666666667	0.0185185333333333
chr1	3207300	3207418	0.921591	0.273419333333333
chr1	2850091	2850172	0.860633	0.212274666666667
chr1	3103323	3103468	0.972222333333333	0.323733666666667
chr1	9099788	9099848	0.920059333333333	0.2711777
